"year","name","n"
2020-01-24,"TX",0.837244644028981
2020-01-24,"UT",0.806231997988045
2020-01-24,"VT",0.785789215694101
2020-01-24,"VA",0.8146822757592
2020-01-24,"WA",0.804907007293788
2020-01-24,"WV",0.780708282941049
2020-01-24,"WI",0.814886142210773
2020-01-25,"TX",0.819222980264858
2020-01-25,"AL",0.815660437847071
2020-01-25,"AK",0.753469444210903
2020-01-25,"AZ",0.791207764577337
2020-01-25,"AR",0.808344877356847
2020-01-25,"CA",0.802364812639569
2020-01-25,"CO",0.777179222285976
2020-01-25,"CT",0.780070619551511
2020-01-25,"DE",0.774420448917513
2020-01-25,"DC",0.693704223046316
2020-01-25,"FL",0.813922647783439
2020-01-25,"GA",0.801102146257299
2020-01-25,"HI",0.801277868004796
2020-01-25,"ID",0.78345384355789
2020-01-25,"IL",0.772585526501678
2020-01-25,"IN",0.783250382030276
2020-01-25,"IA",0.785050433360951
2020-01-25,"KS",0.781811125174094
2020-01-25,"KY",0.781983581602551
2020-01-25,"LA",0.807417331154782
2020-01-25,"ME",0.766301505375059
2020-01-25,"MD",0.790571560678489
2020-01-25,"MA",0.76399277964008
2020-01-25,"MI",0.783820990874772
2020-01-25,"MN",0.791489275248571
2020-01-25,"MS",0.82321758026874
2020-01-25,"MO",0.780243605923951
2020-01-25,"MT",0.753336377029196
2020-01-25,"NE",0.787467060045572
2020-01-25,"NV",0.788039580911102
2020-01-25,"NH",0.785250999293749
2020-01-25,"NJ",0.76326786043024
2020-01-25,"NM",0.792181835882693
2020-01-25,"NY",0.72110711741953
2020-01-25,"NC",0.802656010139046
2020-01-25,"ND",0.778573749764826
2020-01-25,"OH",0.783862908084064
2020-01-25,"OK",0.7941296636461
2020-01-25,"OR",0.768946716227048
2020-01-25,"PA",0.769602391181114
2020-01-25,"RI",0.785582347739321
2020-01-25,"SC",0.810344037432582
2020-01-25,"SD",0.784705889020499
2020-01-25,"TN",0.799291876969162
2020-01-25,"UT",0.787716953407116
2020-01-25,"VT",0.766189950806244
2020-01-25,"VA",0.794772875493752
2020-01-25,"WA",0.78301317043348
2020-01-25,"WV",0.757833508321926
2020-01-25,"WI",0.790150214119797
2020-01-25,"WY",0.757720208330088
2020-01-26,"WV",0.745069862534278
2020-01-26,"AL",0.801636131559119
2020-01-26,"AK",0.737484371567508
2020-01-26,"AZ",0.772359371893147
2020-01-26,"AR",0.794457209692003
2020-01-26,"CA",0.784303731484493
2020-01-26,"CO",0.759442787404373
2020-01-26,"CT",0.770045890112843
2020-01-26,"DE",0.767167336489618
2020-01-26,"DC",0.680762468770241
2020-01-26,"FL",0.796499372632701
2020-01-26,"GA",0.788817883021729
2020-01-26,"HI",0.785956405214817
2020-01-26,"ID",0.761689605793612
2020-01-26,"IL",0.757816213382225
2020-01-26,"IN",0.769149706554722
2020-01-26,"IA",0.7656137471504
2020-01-26,"KS",0.764553727367805
2020-01-26,"KY",0.77230003030166
2020-01-26,"LA",0.783254770730677
2020-01-26,"ME",0.752849662732628
2020-01-26,"MD",0.779806868366189
2020-01-26,"MA",0.751768470950135
2020-01-26,"WY",0.740418217978076
2020-01-26,"MI",0.76690528080721
2020-01-26,"MN",0.775235828334829
2020-01-26,"MS",0.806440919729586
2020-01-26,"MO",0.763521366036982
2020-01-26,"MT",0.7374153374031
2020-01-26,"NE",0.772035818766496
2020-01-26,"NV",0.768605704206971
2020-01-26,"NH",0.773659044364072
2020-01-26,"NJ",0.759012720406981
2020-01-26,"NM",0.77578041335708
2020-01-26,"NY",0.714687986399081
2020-01-26,"NC",0.790533744493731
2020-01-26,"ND",0.759683558376322
2020-01-26,"OH",0.765995930344665
2020-01-26,"OK",0.777244889082871
2020-01-26,"OR",0.755264796229186
2020-01-26,"PA",0.75961485305761
2020-01-26,"RI",0.773303131044202
2020-01-26,"SC",0.797374259140261
2020-01-26,"SD",0.775032729374826
2020-01-26,"WI",0.777418617964045
2020-01-26,"TN",0.78580164578782
2020-01-26,"TX",0.803633006867677
2020-01-26,"UT",0.746056521374646
2020-01-26,"VT",0.752664462181801
2020-01-26,"VA",0.784054587602148
2020-01-26,"WA",0.768088660862831
2020-01-27,"MS",0.832594683462078
2020-01-27,"AL",0.830267001727337
2020-01-27,"AK",0.768304589673979
2020-01-27,"AZ",0.801861943548245
2020-01-27,"AR",0.822350667341335
2020-01-27,"CA",0.813587971497871
2020-01-27,"CO",0.786348990196581
2020-01-27,"CT",0.799871244575128
2020-01-27,"DE",0.797113437024063
2020-01-27,"DC",0.704361133453388
2020-01-27,"FL",0.82525084715126
2020-01-27,"GA",0.816061447933476
2020-01-27,"HI",0.807872066771278
2020-01-27,"ID",0.797967515824805
2020-01-27,"IL",0.791198155886314
2020-01-27,"IN",0.801916890893707
2020-01-27,"IA",0.79620264594941
2020-01-27,"KS",0.798148380305031
2020-01-27,"KY",0.80229531720736
2020-01-27,"LA",0.818884767267142
2020-01-27,"ME",0.781967925977508
2020-01-27,"MD",0.808209484539904
2020-01-27,"MA",0.780776827622817
2020-01-27,"MI",0.803109170095984
2020-01-27,"MN",0.805985159268667
2020-01-27,"MO",0.797212807674001
2020-01-27,"MT",0.763195127576355
2020-01-27,"NE",0.799549362763494
2020-01-27,"NV",0.795662524815515
2020-01-27,"NH",0.804057331668212
2020-01-27,"NJ",0.791455595317741
2020-01-27,"NM",0.802268080793041
2020-01-27,"NY",0.750157415673939
2020-01-27,"NC",0.81720218960247
2020-01-27,"ND",0.791459286361777
2020-01-27,"OH",0.801085030406071
2020-01-27,"OK",0.810081918216703
2020-01-27,"OR",0.781085223445271
2020-01-27,"PA",0.790137861460788
2020-01-27,"RI",0.799456169637242
2020-01-27,"SC",0.82375735303229
2020-01-27,"SD",0.792457791858178
2020-01-27,"TN",0.813291708579456
2020-01-27,"TX",0.829170668296759
2020-01-27,"UT",0.799017748540463
2020-01-27,"VT",0.776744015238728
2020-01-27,"VA",0.809895881333954
2020-01-27,"WA",0.795984946635241
2020-01-27,"WV",0.776627061653576
2020-01-27,"WI",0.808746539130531
2020-01-27,"WY",0.769391608984711
2020-01-28,"MN",0.808505663426528
2020-01-28,"AL",0.8314707978177
2020-01-28,"AK",0.772131352059427
2020-01-28,"AZ",0.805912338673716
2020-01-28,"AR",0.821926953290254
2020-01-28,"CA",0.816400820637639
2020-01-28,"CO",0.792319777286323
2020-01-28,"CT",0.801919015636787
2020-01-28,"DE",0.79788786057481
2020-01-28,"DC",0.704463631122278
2020-01-28,"FL",0.82895190340539
2020-01-28,"GA",0.818700743145452
2020-01-28,"HI",0.809786193647126
2020-01-28,"ID",0.799580209416443
2020-01-28,"IL",0.793391847472899
2020-01-28,"IN",0.805678316311206
2020-01-28,"IA",0.799490834546575
2020-01-28,"KS",0.797046544656458
2020-01-28,"KY",0.804805386802709
2020-01-28,"LA",0.819980695187831
2020-01-28,"ME",0.783253038693847
2020-01-28,"MD",0.81048246831972
2020-01-28,"MA",0.78275229932011
2020-01-28,"MI",0.805926020779488
2020-01-28,"MS",0.834201899863721
2020-01-28,"MO",0.798198533180379
2020-01-28,"MT",0.766504911489638
2020-01-28,"NE",0.80217730247949
2020-01-28,"NV",0.797665232441952
2020-01-28,"NH",0.804711240598677
2020-01-28,"NJ",0.792947762366813
2020-01-28,"NM",0.805201610363133
2020-01-28,"NY",0.752370778554257
2020-01-28,"NC",0.820461457564896
2020-01-28,"ND",0.795475984669974
2020-01-28,"OH",0.804398875498078
2020-01-28,"OK",0.803236759902604
2020-01-28,"OR",0.784224307414991
2020-01-28,"PA",0.792506008404739
2020-01-28,"RI",0.80048992022245
2020-01-28,"SC",0.825853878158433
2020-01-28,"SD",0.794885716390758
2020-01-28,"TN",0.815996579030164
2020-01-28,"TX",0.829942639575958
2020-01-28,"UT",0.800326784463028
2020-01-28,"VT",0.779482323937927
2020-01-28,"VA",0.81240243094221
2020-01-28,"WA",0.800904136118852
2020-01-28,"WV",0.777655950276659
2020-01-28,"WI",0.810896509682178
2020-01-28,"WY",0.767070483628364
2020-01-29,"WI",0.809376788918612
2020-01-29,"AL",0.828439825846468
2020-01-29,"AK",0.768380528261359
2020-01-29,"AZ",0.804883565083943
2020-01-29,"AR",0.818954982455849
2020-01-29,"CA",0.817625103189584
2020-01-29,"CO",0.790233943468987
2020-01-29,"CT",0.800816477335546
2020-01-29,"DE",0.797447400718177
2020-01-29,"DC",0.707307941433971
2020-01-29,"FL",0.826942215304945
2020-01-29,"GA",0.814649305217228
2020-01-29,"HI",0.809282846565026
2020-01-29,"ID",0.798310690636458
2020-01-29,"IL",0.792554634301017
2020-01-29,"IN",0.803095633243762
2020-01-29,"IA",0.795267961389607
2020-01-29,"KS",0.792198193030752
2020-01-29,"KY",0.800782024535841
2020-01-29,"LA",0.818104720666063
2020-01-29,"ME",0.783238842681283
2020-01-29,"MD",0.809927420078183
2020-01-29,"MA",0.782097720579489
2020-01-29,"MI",0.805530859356047
2020-01-29,"WY",0.76630889141599
2020-01-29,"MN",0.807147125408047
2020-01-29,"MS",0.830525057508212
2020-01-29,"MO",0.789586860388362
2020-01-29,"MT",0.765283040181492
2020-01-29,"NE",0.797981928897385
2020-01-29,"NV",0.79885294978368
2020-01-29,"NH",0.804689124174873
2020-01-29,"NJ",0.790513126759552
2020-01-29,"NM",0.803479289195334
2020-01-29,"NY",0.752475833208006
2020-01-29,"NC",0.817618807313827
2020-01-29,"ND",0.792227629569109
2020-01-29,"OH",0.802211688119929
2020-01-29,"OK",0.805764226382479
2020-01-29,"OR",0.783925551570819
2020-01-29,"PA",0.790714574617438
2020-01-29,"RI",0.802312461281643
2020-01-29,"SC",0.822786291530483
2020-01-29,"SD",0.79238524882826
2020-01-29,"TN",0.813425829503945
2020-01-29,"TX",0.829897206956556
2020-01-29,"UT",0.799405271257994
2020-01-29,"VT",0.776424678947276
2020-01-29,"VA",0.810790373205865
2020-01-29,"WA",0.798673654130114
2020-01-29,"WV",0.772333749761883
2020-01-30,"ID",0.805724292672249
2020-01-30,"AL",0.835475199734199
2020-01-30,"AK",0.778903446798239
2020-01-30,"AZ",0.810021855512667
2020-01-30,"AR",0.823479465463323
2020-01-30,"CA",0.817250403815553
2020-01-30,"CO",0.795874473537651
2020-01-30,"CT",0.80462819771795
2020-01-30,"DE",0.800955570421363
2020-01-30,"DC",0.714608053184902
2020-01-30,"FL",0.828798377413369
